측정소명,년,월,PM2.5,PM10
신촌로,2024,9,11.304093567251462,20.06588579795022
신촌로,2024,10,14.6759941089838,26.14138438880707
신촌로,2024,11,18.70278184480234,31.60614934114202
신촌로,2024,12,23.015669515669515,38.11647727272727
신촌로,2024,13,19.805454141959704,35.32422860295349
신태인,2020,1,31.60759493670886,40.130434782608695
신태인,2020,2,23.657580919931856,33.63003663003663
신태인,2020,3,21.88732394366197,36.180281690140845
신태인,2020,4,17.554904831625183,33.326500732064424
신태인,2020,5,18.264957264957264,29.81857764876633
신태인,2020,6,26.86626139817629,41.42640364188164
신태인,2020,7,13.97730711043873,20.88040345821325
신태인,2020,8,20.315406976744185,30.311781609195403
신태인,2020,9,15.920471281296024,25.527941176470588
신태인,2020,10,21.318181818181817,35.52691218130312
신태인,2020,11,23.513119533527696,33.85255474452555
신태인,2020,12,23.306064880112835,31.96463932107497
신태인,2020,13,21.51576457461356,32.71470563469012
신태인,2021,1,21.71348314606741,36.33755274261603
신태인,2021,2,27.218298555377206,40.44894651539708
신태인,2021,3,26.72560113154173,64.16525423728814
신태인,2021,4,16.96165191740413,33.90029325513196
신태인,2021,5,16.853900709219857,50.13352272727273
신태인,2021,6,25.561046511627907,38.72540381791483
신태인,2021,7,15.288159771754636,22.56195965417868
신태인,2021,8,14.379407616361071,22.81153305203938
신태인,2021,9,10.223201174743023,18.477744807121663
신태인,2021,10,17.574285714285715,30.400284900284905
신태인,2021,11,20.96041055718475,34.00732064421669
신태인,2021,12,21.09730538922156,30.87897125567322
신태인,2021,13,19.546396016232418,35.23739896742794
신태인,2022,1,27.01432664756447,35.04354587869362
신태인,2022,2,26.982731554160125,36.89324960753533
신태인,2022,3,23.37623762376237,37.45774647887324
신태인,2022,4,23.92977099236641,40.425954198473285
신태인,2022,5,18.34555712270804,33.94225352112676
신태인,2022,6,16.124087591240876,26.28299120234604
신태인,2022,7,22.80677009873061,30.571227080394923
신태인,2022,8,11.792372881355933,20.806223479490807
신태인,2022,9,15.144200626959249,25.97067448680352
신태인,2022,10,16.719599427753934,33.88555078683834
신태인,2022,11,23.737991266375545,41.916909620991255
신태인,2022,12,19.51057827926657,35.58757062146893
신태인,2022,13,20.457018676020343,33.231991413586336
신태인,2023,1,21.555712270803948,45.79548660084626
신태인,2023,2,29.31875,47.7765625
신태인,2023,3,24.806990881458965,63.52279635258358
신태인,2023,4,22.2463556851312,65.90615835777126
신태인,2023,5,15.527817403708989,36.30324400564175
신태인,2023,6,16.036496350364963,27.78134110787172
신태인,2023,7,15.067047075606276,25.00990099009901
신태인,2023,8,17.85007072135785,30.1015514809591
신태인,2023,9,14.096774193548388,25.58454810495627
신태인,2023,10,14.097457627118644,32.47017045454545
신태인,2023,11,15.259475218658892,28.44606413994169
신태인,2023,12,20.20113314447592,35.688477951635846
신태인,2023,13,18.838673381019504,38.698858503904326
신태인,2024,1,20.80377906976744,32.4593023255814
신태인,2024,2,20.203149606299213,30.7425431711146
신태인,2024,3,18.694050991501417,41.111424541607896
신태인,2024,4,18.009077155824507,41.3141993957704
신태인,2024,5,14.388652482269505,30.974504249291783
신태인,2024,6,16.76822157434402,31.02647058823529
신태인,2024,7,10.27450980392157,21.293051359516618
신태인,2024,8,18.9985835694051,31.86685552407932
신태인,2024,9,12.820175438596491,24.800291545189506
신태인,2024,10,13.921237693389592,31.15655853314528
신태인,2024,11,18.170305676855897,34.57810218978102
신태인,2024,12,15.216901408450704,29.5943661971831
신태인,2024,13,16.52238703921879,31.74313913504135
신풍동,2020,1,33.59065155807365,43.42568542568542
신풍동,2020,2,31.717532467532468,41.98452012383901
신풍동,2020,3,26.884016973125885,45.59285714285714
신풍동,2020,4,20.96788321167883,45.59734513274336
신풍동,2020,5,17.380818053596617,37.37481698389458
신풍동,2020,6,20.008797653958943,42.225
신풍동,2020,7,11.809590973201692,22.643564356435643
신풍동,2020,8,12.490727532097004,24.304101838755304
신풍동,2020,9,10.680351906158355,21.12809315866084
신풍동,2020,10,17.60252808988764,34.16642958748222
신풍동,2020,11,23.27178729689808,38.45648854961832
신풍동,2020,12,26.956214689265536,39.76744186046512
신풍동,2020,13,21.11340836712289,36.388862013369746
신풍동,2021,1,22.680241327300152,39.71238938053097
신풍동,2021,2,32.10410094637224,47.57748776508972
신풍동,2021,3,34.04985754985755,76.65722801788375
신풍동,2021,4,15.394202898550724,45.25659824046921
신풍동,2021,5,15.554765291607398,66.81444759206799
신풍동,2021,6,14.12779552715655,33.037953795379536
신풍동,2021,7,11.29076923076923,23.969162995594715
신풍동,2021,8,9.07361963190184,21.6976401179941
신풍동,2021,9,5.577399380804954,15.689863842662632
신풍동,2021,10,12.51908396946565,27.570821529745043
신풍동,2021,11,21.647149460708786,38.67550702028081
신풍동,2021,12,20.7578125,36.25908372827804
신풍동,2021,13,17.898066476207923,39.40984866883138
신풍동,2022,1,25.88101983002833,38.4766081871345
신풍동,2022,2,23.48738170347003,36.076142131979694
신풍동,2022,3,20.94326241134752,41.77650429799427
신풍동,2022,4,17.9021897810219,44.22189349112426
신풍동,2022,5,13.790839694656489,35.74045801526717
신풍동,2022,6,9.413075780089152,22.88467153284672
신풍동,2022,7,12.48316251830161,25.31960227272728
신풍동,2022,8,7.591836734693878,18.99570200573066
신풍동,2022,9,7.199524940617577,19.3133971291866
신풍동,2022,10,14.551470588235292,27.026022304832715
신풍동,2022,11,21.166666666666668,36.69090909090909
신풍동,2022,12,18.35177304964539,34.875542691751086
신풍동,2022,13,16.06351697489782,31.783121095957004
신풍동,2023,1,25.63529411764706,44.60119940029985
신풍동,2023,2,31.27646129541864,38.68692449355433
신풍동,2023,3,27.85148514851485,66.44047619047619
신풍동,2023,4,16.79245283018868,69.24852941176471
신풍동,2023,5,16.078518518518518,41.2179675994109
신풍동,2023,6,14.079510703363914,27.48318042813456
신풍동,2023,7,14.071964017991004,26.59348441926345
신풍동,2023,8,13.435897435897436,22.33333333333333
신풍동,2023,9,11.891654465592971,21.88029197080292
신풍동,2023,10,15.853693181818182,28.83475783475784
신풍동,2023,11,17.654014598540147,29.120178041543028
신풍동,2023,12,23.106082036775103,32.10591900311527
신풍동,2023,13,18.977252362522208,37.37885351053803
신풍동,2024,1,25.1,30.4992125984252
신풍동,2024,2,24.648522550544325,29.232876712328768
신풍동,2024,3,22.672364672364672,49.3106936416185
신풍동,2024,4,22.064233576642337,52.0688140556369
신풍동,2024,5,14.959152798789711,31.789712556732223
신풍동,2024,6,17.469026548672566,32.20497803806735
신풍동,2024,7,11.313031161473088,21.36067892503536
신풍동,2024,8,15.472496473906912,25.811001410437235
신풍동,2024,9,10.190336749633968,17.624817518248175
신풍동,2024,10,13.804809052333804,23.206214689265536
신풍동,2024,11,16.73391812865497,26.248882265275707
신풍동,2024,12,18.96408045977012,30.804255319148936
신풍동,2024,13,17.782664347732204,30.84684481085166
신풍동(군산),2020,1,24.13135593220339,41.61884669479606
신풍동(군산),2020,2,19.67016491754123,40.83308270676692
신풍동(군산),2020,3,18.12310286677909,43.978873239436616
신풍동(군산),2020,4,18.33768115942029,43.09077598828697
신풍동(군산),2020,5,18.753535353535355,33.313559322033896
신풍동(군산),2020,6,21.519765739385065,26.48087431693989
신풍동(군산),2020,7,12.046616541353384,18.28995756718529
신풍동(군산),2020,8,13.452344931921331,23.09704641350211
신풍동(군산),2020,9,13.838167938931296,25.919825072886297
신풍동(군산),2020,10,18.66425470332851,40.07464788732394
신풍동(군산),2020,11,23.48613138686132,41.8002915451895
신풍동(군산),2020,12,22.486486486486488,38.66011235955056
신풍동(군산),2020,13,18.709133996478894,34.763157759491506
신풍동(군산),2021,1,22.736916548797737,43.67700987306065
신풍동(군산),2021,2,27.88940809968848,47.625194401244165
신풍동(군산),2021,3,35.28062678062678,89.3638928067701
신풍동(군산),2021,4,21.185401459854013,46.34306569343066
신풍동(군산),2021,5,23.984528832630097,63.76998597475456
신풍동(군산),2021,6,28.015847860538827,44.26962962962963
신풍동(군산),2021,7,15.361031518624642,23.34813753581662
신풍동(군산),2021,8,12.194729136163982,18.982507288629737
신풍동(군산),2021,9,10.053254437869825,17.273792093704245
신풍동(군산),2021,10,18.59784283513097,34.86421499292786
신풍동(군산),2021,11,23.787077826725405,45.417151162790695
신풍동(군산),2021,12,23.491549295774647,43.0126582278481
신풍동(군산),2021,13,21.88151788603545,43.16226997338392
신풍동(군산),2022,1,25.35746606334841,41.55052790346908
신풍동(군산),2022,2,25.5423197492163,42.36006289308176
신풍동(군산),2022,3,22.063492063492063,46.88385269121813
신풍동(군산),2022,4,21.587209302325583,47.30351906158358
신풍동(군산),2022,5,16.580029368575623,34.63274336283186
신풍동(군산),2022,6,12.83513097072419,21.86870229007633
신풍동(군산),2022,7,13.663309352517986,18.87742899850523
신풍동(군산),2022,8,10.041728763040238,19.13074712643678
신풍동(군산),2022,9,16.49546827794562,31.074242424242424
신풍동(군산),2022,10,17.478199718706048,34.88543140028288
신풍동(군산),2022,11,26.733624454148472,49.61516034985423
신풍동(군산),2022,12,24.949367088607595,44.74152542372882
신풍동(군산),2022,13,19.44394543105401,36.07699532710926
신풍동(군산),2023,1,28.069209039548024,57.64680851063829
신풍동(군산),2023,2,34.28169014084507,55.53364632237872
신풍동(군산),2023,3,30.957805907173,75.85091420534458
신풍동(군산),2023,4,29.110438729198183,86.48170731707317
신풍동(군산),2023,5,19.42537313432836,43.266362252663626
신풍동(군산),2023,6,16.047619047619047,29.59037900874636
신풍동(군산),2023,7,13.46011396011396,22.76445698166432
신풍동(군산),2023,8,13.99856938483548,24.0
신풍동(군산),2023,9,13.230882352941176,23.892128279883384
신풍동(군산),2023,10,14.798283261802576,31.7
신풍동(군산),2023,11,15.137048192771084,31.96229260935144
신풍동(군산),2023,12,21.5049786628734,37.51758087201125
신풍동(군산),2023,13,20.83516765117078,43.3505230299796
신풍동(군산),2024,1,21.28954802259887,35.67887323943662
신풍동(군산),2024,2,21.68759571209801,33.35885885885886
신풍동(군산),2024,3,21.823943661971832,47.23628691983122
신풍동(군산),2024,4,22.68081991215227,48.79824561403509
신풍동(군산),2024,5,14.831130690161528,31.424817518248176
신풍동(군산),2024,6,15.732846715328469,29.482558139534884
신풍동(군산),2024,7,10.43140028288543,18.84950773558369
신풍동(군산),2024,8,15.208454810495628,23.633576642335765
신풍동(군산),2024,9,11.781021897810218,19.875912408759124
신풍동(군산),2024,10,15.349295774647889,26.680281690140845
신풍동(군산),2024,11,17.29796511627907,30.973837209302324
신풍동(군산),2024,12,15.910557184750733,29.56891495601173
신풍동(군산),2024,13,17.002048315098328,31.296805911006526
신흥,2020,1,25.186115214180205,42.790070921985816
신흥,2020,2,20.983024691358025,37.2788906009245
신흥,2020,3,19.62536023054755,44.07072135785007
신흥,2020,4,14.365151515151515,40.98200899550225
신흥,2020,5,15.63109756097561,34.1864161849711
신흥,2020,6,16.048484848484847,33.89069423929099
신흥,2020,7,12.714285714285714,19.900602409638555
신흥,2020,8,10.863987635239567,19.200906344410875
신흥,2020,9,8.841726618705035,19.774447949526813
신흥,2020,10,13.045289855072465,32.613518197573654
신흥,2020,11,24.177115987460816,45.58190327613104
신흥,2020,12,32.60056657223796,50.58981612446959
신흥,2020,13,17.840183870308277,35.07166638352294
신흥,2021,1,29.62857142857143,49.055162659123056
신흥,2021,2,38.19937205651491,59.8166144200627
신흥,2021,3,44.84791965566715,89.81019830028329
신흥,2021,4,28.71580547112462,57.274217585693
신흥,2021,5,30.86587183308495,72.78879310344827
신흥,2021,6,22.87985865724381,36.41551724137931
신흥,2021,7,16.24669603524229,27.19886363636364
신흥,2021,8,13.615952732644018,23.776671408250355
신흥,2021,9,8.445603576751118,19.227941176470587
신흥,2021,10,14.716030534351145,33.49694189602447
신흥,2021,11,25.912592592592592,48.15882352941176
신흥,2021,12,26.02725968436155,42.90455840455841
신흥,2021,13,25.00846118817913,46.6603586134224
신흥,2022,1,29.75,45.04409672830725
신흥,2022,2,25.83386075949367,42.30817610062893
신흥,2022,3,24.182873730043543,48.15
신흥,2022,4,23.55156950672646,51.44148148148148
신흥,2022,5,18.742857142857144,37.177304964539005
신흥,2022,6,14.36124031007752,23.387001477104874
신흥,2022,7,17.375404530744337,26.271604938271604
신흥,2022,8,7.394849785407725,18.03309352517985
신흥,2022,9,12.88619119878604,28.99387442572741
신흥,2022,10,17.333333333333332,38.33382570162482
신흥,2022,11,24.264705882352946,52.50810014727541
신흥,2022,12,18.457142857142856,42.921203438395416
신흥,2022,13,19.511169086413798,37.880813577378
신흥,2023,1,26.92034139402561,56.78693181818182
신흥,2023,2,29.537974683544306,55.13333333333333
신흥,2023,3,30.034139402560456,83.46866096866097
신흥,2023,4,19.30351906158358,70.30454545454545
신흥,2023,5,16.03719599427754,45.31616595135908
신흥,2023,6,13.72827804107425,30.178797468354432
신흥,2023,7,12.995260663507109,26.1033386327504
신흥,2023,8,11.696969696969695,22.283185840707965
신흥,2023,9,12.097331240188383,22.68354430379747
신흥,2023,10,15.272459499263624,31.77130044843049
신흥,2023,11,16.160766961651916,32.07578008915305
신흥,2023,12,21.96086956521739,38.74563953488372
신흥,2023,13,18.81209218365532,42.90426865367985
신흥,2024,1,25.343304843304843,37.99715504978663
신흥,2024,2,23.72560975609756,35.210045662100455
신흥,2024,3,23.49787234042553,55.33285917496444
신흥,2024,4,25.11306901615272,55.94550810014727
신흥,2024,5,16.188034188034187,32.82076813655761
신흥,2024,6,17.396706586826348,31.56676557863501
신흥,2024,7,11.04251968503937,22.270700636942674
신흥,2024,8,15.17207792207792,24.43929712460064
신흥,2024,9,10.253993610223642,16.295886075949365
신흥,2024,10,16.65568862275449,28.91141141141141
신흥,2024,11,16.023494860499266,30.34361233480176
신흥,2024,12,15.626780626780628,30.14468085106383
신흥,2024,13,18.00326267151804,33.439890844746756
신흥동,2020,1,33.25937031484258,48.52481203007519
신흥동,2020,2,28.77724358974359,43.81747269890796
신흥동,2020,3,24.978448275862068,52.562865497076025
신흥동,2020,4,17.774145616641903,49.24812030075188
신흥동,2020,5,13.617176128093158,39.06605222734255
신흥동,2020,6,14.791176470588235,39.42586750788644
신흥동,2020,7,9.15126050420168,19.09874326750449
신흥동,2020,8,11.243243243243244,22.933431952662723
신흥동,2020,9,11.038639876352397,21.410958904109588
신흥동,2020,10,22.375539568345324,37.09038737446198
신흥동,2020,11,26.86996904024768,42.42040185471407
신흥동,2020,12,30.693295292439373,45.74471086036672
신흥동,2020,13,20.38079232671677,38.445318706321636
신흥동,2021,1,27.513748191027496,46.987087517934
신흥동,2021,2,28.96865203761756,49.959375
신흥동,2021,3,28.766666666666666,69.4054054054054
신흥동,2021,4,17.13573883161512,42.84653465346535
신흥동,2021,5,15.55988455988456,60.19290780141844
신흥동,2021,6,16.292284866468844,34.457352941176474
신흥동,2021,7,9.452830188679243,23.755714285714287
신흥동,2021,8,9.399421128798842,24.327635327635328
신흥동,2021,9,6.193452380952381,18.84402332361516
신흥동,2021,10,16.963556851311953,32.43586005830904
신흥동,2021,11,27.53715170278637,47.2
신흥동,2021,12,27.872309899569583,43.93493635077793
신흥동,2021,13,19.304641442114885,41.19556938878762
신흥동,2022,1,32.92887624466572,47.27556818181818
신흥동,2022,2,29.16509433962264,43.77586206896552
신흥동,2022,3,25.80719424460432,46.44710860366714
신흥동,2022,4,17.232116788321168,41.82944606413994
신흥동,2022,5,13.893465909090908,31.87073863636364
신흥동,2022,6,9.3728,23.454545454545453
신흥동,2022,7,12.154949784791963,26.1937765205092
신흥동,2022,8,7.792753623188406,19.53846153846154
신흥동,2022,9,10.101769911504425,21.94558823529412
신흥동,2022,10,17.081723625557206,29.219910846953937
신흥동,2022,11,29.08966565349544,46.04761904761905
신흥동,2022,12,26.110795454545453,39.5997150997151
신흥동,2022,13,19.22760046494897,34.766528358171065
신흥동,2023,1,26.72135785007072,47.99153737658674
신흥동,2023,2,35.074367088607595,52.37579617834395
신흥동,2023,3,29.89265536723164,68.91949152542372
신흥동,2023,4,18.97205882352941,73.10218978102189
신흥동,2023,5,15.390691114245415,37.80535966149506
신흥동,2023,6,13.601756954612004,27.35131195335277
신흥동,2023,7,11.64069264069264,23.652482269503547
신흥동,2023,8,12.001464128843338,22.778260869565216
신흥동,2023,9,10.233283803863298,20.81547619047619
신흥동,2023,10,16.041979010494753,28.21513353115727
신흥동,2023,11,18.331240188383045,26.90895061728395
신흥동,2023,12,26.600570613409417,38.20754716981132
신흥동,2023,13,19.541843131998608,39.010294760335135
신흥동,2024,1,31.13798449612403,36.12148148148148
신흥동,2024,2,26.6576,32.5698051948052
신흥동,2024,3,22.97081413210445,40.35514018691589
신흥동,2024,4,19.029368575624083,46.96562032884903
신흥동,2024,5,14.90625,28.71120689655172
신흥동,2024,6,15.809037900874635,28.639705882352946
신흥동,2024,7,7.635077793493635,18.604046242774565
신흥동,2024,8,12.825105782792663,24.997014925373133
신흥동,2024,9,9.06113537117904,17.184861717612808
신흥동,2024,10,14.897338403041823,22.79618768328445
신흥동,2024,11,18.55140186915888,26.813455657492355
신흥동,2024,12,20.347887323943663,29.572237960339944
신흥동,2024,13,17.819083470694743,29.444230346486126
심원면,2020,1,20.17514124293785,32.80508474576271
심원면,2020,2,18.05757575757576,29.984848484848484
심원면,2020,3,17.21897810218978,31.68776371308017
심원면,2020,4,14.967976710334788,33.16593886462882
심원면,2020,5,17.528169014084508,27.601408450704227
심원면,2020,6,17.77319587628866,25.357251908396947
심원면,2020,7,13.06125574272588,14.47632711621234
심원면,2020,8,16.05857142857143,18.445544554455445
심원면,2020,9,16.06838905775076,18.91812865497076
심원면,2020,10,17.3026706231454,25.80959302325581
심원면,2020,11,19.389458272327964,28.31877729257642
심원면,2020,12,17.936857562408225,24.193265007320644
심원면,2020,13,17.12818661586175,25.896994318017732
심원면,2021,1,19.18688524590164,31.7024
심원면,2021,2,23.19496855345912,34.034267912772584
심원면,2021,3,27.988779803646565,73.7741935483871
심원면,2021,4,16.99854439592431,38.6399416909621
심원면,2021,5,22.82278481012658,54.98450704225352
심원면,2021,6,22.95158597662771,31.17543859649123
심원면,2021,7,11.831395348837209,21.11673699015472
심원면,2021,8,10.41812865497076,20.156028368794328
심원면,2021,9,7.805097451274363,18.031976744186046
심원면,2021,10,11.825825825825826,26.411337209302324
심원면,2021,11,20.245222929936304,35.66323529411765
심원면,2021,12,19.323404255319147,33.28245363766049
심원면,2021,13,17.882718604320797,34.91437641959018
심원면,2022,1,19.45633802816901,31.867043847241867
심원면,2022,2,18.810725552050474,32.10952380952381
심원면,2022,3,16.10719322990127,35.60283687943262
심원면,2022,4,15.616923076923078,37.64906832298136
심원면,2022,5,13.74507042253521,29.27887323943662
심원면,2022,6,10.173529411764706,20.33235294117647
심원면,2022,7,10.839031339031338,19.172566371681416
심원면,2022,8,5.822094691535151,14.383838383838384
심원면,2022,9,8.838167938931297,18.29770992366412
심원면,2022,10,13.619469026548671,26.344086021505376
심원면,2022,11,21.46433990895296,37.19667170953101
심원면,2022,12,14.944837340876944,32.67751060820368
심원면,2022,13,14.119809997268343,27.909340171518064
심원면,2023,1,19.008474576271187,45.27464788732394
심원면,2023,2,26.06050955414013,41.99206349206349
심원면,2023,3,22.40469208211144,60.13154172560113
심원면,2023,4,24.72181551976574,71.68374816983895
심원면,2023,5,14.179032258064517,33.93323863636363
심원면,2023,6,11.091463414634148,26.37080291970803
심원면,2023,7,13.387931034482758,24.23795620437956
심원면,2023,8,17.048158640226628,29.84822695035461
심원면,2023,9,14.78796992481203,27.01649175412294
심원면,2023,10,12.176978417266188,25.931232091690543
심원면,2023,11,12.188888888888888,26.388083735909824
심원면,2023,12,17.928902627511594,33.972136222910216
심원면,2023,13,17.08206807818127,37.231680815855576
심원면,2024,1,15.548158640226628,27.2463556851312
심원면,2024,2,18.030395136778115,29.202875399361023
심원면,2024,3,17.929597701149426,41.37700145560407
심원면,2024,4,19.40875912408759,43.2029197080292
심원면,2024,5,16.721985815602835,30.20402298850575
심원면,2024,6,16.260233918128655,25.595015576323988
심원면,2024,7,8.918722786647315,17.502152080344334
심원면,2024,8,12.326589595375722,22.14592274678112
심원면,2024,9,11.234586466165414,21.56676557863501
심원면,2024,10,15.423529411764706,27.801470588235293
심원면,2024,11,12.773497688751926,23.592
심원면,2024,12,10.41678520625889,21.836879432624112
심원면,2024,13,14.582736790911435,27.606115103297924
아름동,2020,1,28.39718309859155,48.09728183118741
아름동,2020,2,24.916795069337443,45.76537216828479
아름동,2020,3,20.444759206798867,50.21428571428572
아름동,2020,4,15.93731778425656,45.16936671575847
아름동,2020,5,13.75609756097561,37.17621145374449
아름동,2020,6,16.601190476190474,41.22393162393163
아름동,2020,7,8.427350427350428,16.567857142857143
아름동,2020,8,12.038520801232666,20.674008810572687
아름동,2020,9,11.1046875,20.070202808112324
아름동,2020,10,18.38450292397661,30.912408759124087
아름동,2020,11,22.643192488262912,36.659541984732826
아름동,2020,12,24.516405135520685,40.63920454545455
아름동,2020,13,18.097333539374485,36.097472796503844
아름동,2021,1,22.111898016997166,44.89943342776204
아름동,2021,2,24.359375,45.859375
아름동,2021,3,26.75284090909091,69.06990014265335
아름동,2021,4,15.793333333333331,44.65542521994135
아름동,2021,5,15.214285714285714,69.97328881469114
아름동,2021,6,15.416422287390027,33.80441176470588
아름동,2021,7,9.305555555555555,22.18687589158345
아름동,2021,8,9.112244897959185,22.95163584637269
아름동,2021,9,6.271493212669683,17.701317715959004
아름동,2021,10,14.724924012158056,29.0364500792393
아름동,2021,11,21.89160305343512,41.02439024390244
아름동,2021,12,22.8188302425107,40.66949152542373
아름동,2021,13,16.98106718628212,40.15266630601953
아름동,2022,1,25.96081277213353,44.64814814814815
아름동,2022,2,23.821316614420063,42.02973395931142
아름동,2022,3,22.05021520803444,44.79971590909091
아름동,2022,4,15.64359351988218,41.73499267935578
아름동,2022,5,12.649147727272728,32.86158192090395
아름동,2022,6,10.292993630573248,23.53801169590644
아름동,2022,7,11.822706065318815,25.485148514851485
아름동,2022,8,7.812593703148425,19.07538461538461
아름동,2022,9,9.54559043348281,20.096774193548388
아름동,2022,10,13.98074074074074,25.163235294117648
아름동,2022,11,23.144171779141104,39.53951367781155
아름동,2022,12,20.89280677009873,37.18607954545455
아름동,2022,13,16.468057413687234,33.013193346157074
아름동,2023,1,22.9606188466948,48.58649789029536
아름동,2023,2,30.763693270735523,50.9153605015674
아름동,2023,3,24.415014164305948,67.97461212976023
아름동,2023,4,18.32205882352941,74.53382352941176
아름동,2023,5,15.72972972972973,37.806497175141246
아름동,2023,6,13.586567164179105,27.70234604105572
아름동,2023,7,10.98289269051322,23.04301075268817
아름동,2023,8,12.280178837555887,22.644640234948604
아름동,2023,9,9.681818181818182,20.82450832072617
아름동,2023,10,13.837753510140406,26.452415812591507
아름동,2023,11,15.524486571879937,27.9811320754717
아름동,2023,12,20.0448717948718,35.95609065155807
아름동,2023,13,17.344140298829497,38.70174459293466
아름동,2024,1,25.689922480620154,34.56277056277056
아름동,2024,2,25.309148264984227,33.97106109324759
아름동,2024,3,20.16104294478528,43.89529590288316
아름동,2024,4,17.17612809315866,46.66763848396501
아름동,2024,5,12.783236994219653,28.894285714285715
아름동,2024,6,13.743323442136498,29.40277777777778
아름동,2024,7,6.595473833097596,19.48898678414097
아름동,2024,8,11.173160173160174,24.86195826645265
아름동,2024,9,7.643171806167401,17.44812030075188
아름동,2024,10,9.128843338213764,20.66424418604652
아름동,2024,11,16.431852986217457,24.675757575757576
아름동,2024,12,17.068078668683814,28.216524216524217
아름동,2024,13,15.241948585453722,29.395785072050302
아암,2020,9,,
아암,2020,10,,
아암,2020,11,21.63883847549909,
아암,2020,12,22.267605633802816,
아암,2020,13,21.95322205465095,
아암,2021,1,17.866666666666667,38.40770465489567
아암,2021,2,25.29968454258675,46.051805337519625
아암,2021,3,28.86118980169972,69.48305084745763
아암,2021,4,17.02998500749625,42.25295857988166
아암,2021,5,18.366522366522368,58.49715909090909
아암,2021,6,21.49251497005988,35.88478581979321
아암,2021,7,19.915397631133672,32.85826771653543
아암,2021,8,13.057017543859647,23.622317596566525
아암,2021,9,7.500749625187407,17.430249632892803
아암,2021,10,12.932857142857143,30.03133903133903
아암,2021,11,20.107828655834563,40.59530791788856
아암,2021,12,20.55221745350501,36.69088319088319
아암,2021,13,18.581885950617423,39.3171524513802
아암,2022,1,25.958031837916064,39.37553342816501
아암,2022,2,22.401315789473685,35.05511811023622
아암,2022,3,23.606367583212734,43.41109530583215
아암,2022,4,21.842496285289748,44.969208211143695
아암,2022,5,16.737373737373737,33.714082503556185
아암,2022,6,12.599397590361448,22.48795180722892
아암,2022,7,19.31388012618297,30.136503067484664
아암,2022,8,14.45638629283489,26.29695885509839
아암,2022,9,16.336336336336338,30.025222551928785
아암,2022,10,18.936781609195403,31.11857142857143
아암,2022,11,25.517087667161963,40.00747384155456
아암,2022,12,19.8328530259366,36.52700729927008
아암,2022,13,19.7948589901063,34.427060534172504
아암,2023,1,27.420058139534884,49.04963503649635
아암,2023,2,32.034645669291336,46.19685039370079
아암,2023,3,32.37063953488372,71.00145560407569
아암,2023,4,23.359882005899703,72.45508100147275
아암,2023,5,21.6,46.22865412445731
아암,2023,6,17.556732223903175,29.2773497688752
아암,2023,7,18.28548123980424,27.97054009819968
아암,2023,8,17.405925925925924,26.45331325301205
아암,2023,9,15.699544764795144,25.489028213166144
아암,2023,10,17.31811697574893,30.08802308802309
아암,2023,11,18.7592867756315,31.58470764617692
아암,2023,12,22.62686567164179,36.75679758308157
아암,2023,13,22.03643157725503,41.04595298422813
아암,2024,1,27.42998585572843,37.70963172804532
아암,2024,2,24.88619119878604,36.8419452887538
아암,2024,3,22.67471590909091,50.81702127659575
아암,2024,4,23.31617647058824,48.002932551319645
아암,2024,5,15.73913043478261,27.550070521861777
아암,2024,6,18.91860465116279,29.82415902140673
아암,2024,7,12.561461794019934,22.036243822075782
아암,2024,8,19.43851132686084,32.025682182985555
아암,2024,9,12.018320610687024,21.70987654320988
아암,2024,10,16.164520743919887,30.754335260115607
아암,2024,11,17.876651982378856,34.01632047477745
아암,2024,12,16.533333333333335,34.61560283687943
아암,2024,13,18.963133692611574,33.825318459002226
아주동,2020,1,18.05172413793104,28.26293103448276
아주동,2020,2,22.625816993464053,33.443267776096825
아주동,2020,3,18.342291371994342,32.988684582743986
아주동,2020,4,15.194160583941606,37.03216374269006
아주동,2020,5,17.402332361516034,33.75545851528384
아주동,2020,6,17.633040935672515,30.88467153284672
아주동,2020,7,13.008486562942007,21.85269121813031
아주동,2020,8,19.33333333333333,28.885106382978723
아주동,2020,9,12.294027565084226,26.66009104704097
아주동,2020,10,13.26093088857546,33.50422535211268
아주동,2020,11,13.81524926686217,33.149341142020496
아주동,2020,12,15.469453376205788,27.99378881987577
아주동,2020,13,16.369237281460215,30.70103509552526
아주동,2021,1,15.298850574712644,43.66666666666666
아주동,2021,2,16.31974921630094,28.28885400313972
아주동,2021,3,18.829545454545453,55.01280227596017
아주동,2021,4,13.181818181818182,33.950146627565985
아주동,2021,5,14.467142857142855,36.41301272984441
아주동,2021,6,12.494590417310665,28.32267884322679
아주동,2021,7,9.377659574468083,23.04915254237288
아주동,2021,8,16.395588235294117,22.89321789321789
아주동,2021,9,11.125766871165643,17.579178885630498
아주동,2021,10,11.570579494799404,17.985250737463126
아주동,2021,11,14.641703377386197,25.972181551976576
아주동,2021,12,13.630311614730878,21.50849858356941
아주동,2021,13,13.944442155806255,29.55347011171951
아주동,2022,1,15.907670454545457,22.96746817538897
아주동,2022,2,14.402843601895734,23.807073954983924
아주동,2022,3,16.42043795620438,31.764028776978417
아주동,2022,4,11.853587115666178,25.600583090379008
아주동,2022,5,14.63046544428773,24.330042313117065
아주동,2022,6,8.456692913385826,12.283227848101266
아주동,2022,7,11.25,15.751677852348994
아주동,2022,8,,
